line,y,pop
ind1039,1.724375,6
ind1040,-0.326625,6
ind1041,0.577575,6
ind1042,-0.482625000000001,6
ind1043,-1.867825,6
ind1044,2.899275,6
ind1045,-2.713225,6
ind1046,3.432875,6
ind1047,0.678875,6
ind1048,-0.350925,6
ind1049,0.891775000000001,6
ind1050,2.144075,6
ind1051,-2.639725,6
ind1052,0.718674999999999,6
ind1053,0.980775,6
ind1054,-2.081125,6
ind1055,-0.651225,6
ind1056,-1.146225,6
ind1057,0.655975,6
ind1058,-0.214625,6
ind1059,2.096275,6
ind1060,0.264275,6
ind1061,0.129775,6
ind1062,1.814475,6
ind1063,1.814475,6
ind1064,-1.654225,6
ind1065,0.622275,6
ind1066,-0.963725,6
ind1067,-0.701025,6
ind1068,0.274975,6
ind1069,-2.376825,6
ind1070,0.801475,6
ind1071,0.122475,6
ind1072,-1.521525,6
ind1073,-0.750225,6
ind1074,-1.395825,6
ind1075,-0.723324999999999,6
ind1076,-1.991125,6
ind1077,-0.676525,6
ind1078,0.778475,6
ind1079,-2.026625,6
ind1080,-0.871824999999999,6
ind1081,0.396775,6
ind1082,-0.156325000000001,6
ind1083,-1.259425,6
ind1084,0.635475,6
ind1085,-1.532025,6
ind1086,1.672975,6
ind1087,0.523574999999999,6
ind1088,0.663175000000001,6
ind1089,2.793375,6
ind1090,-0.518825,6
ind1091,-1.648625,6
ind1092,1.762075,6
ind1093,-2.242225,6
ind1094,-0.624124999999999,6
ind1095,-1.820425,6
ind1096,-0.664725000000001,6
ind1097,1.078475,6
ind1098,1.133875,6
ind1099,-0.477725,6
ind1100,2.493475,6
ind1101,-0.314125000000001,6
ind1102,0.548275,6
ind1103,-0.433225,6
ind1104,0.675675,6
ind1105,0.573074999999999,6
ind1106,0.0697749999999999,6
ind1107,0.661075,6
ind1108,-1.261125,6
ind1109,-0.777925,6
ind1110,-0.397425,6
ind1111,2.753475,6
ind1112,1.876375,6
ind1113,0.312475000000001,6
ind1114,-3.757325,6
ind1115,-0.480024999999999,6
ind1116,-0.487325,6
ind1117,-2.247425,6
ind1118,2.874675,6
ind1119,-1.794425,6
ind1120,3.284475,6
ind1121,2.140975,6
ind1122,-0.264225,6
ind1123,1.394875,6
ind1124,0.503475,6
ind1125,0.129775,6
ind1126,-1.814725,6
ind1127,1.909875,6
ind1128,-1.026225,6
ind1129,1.159775,6
ind1130,-1.622125,6
ind1131,0.608074999999999,6
ind1132,-0.906924999999999,6
ind1133,3.301775,6
ind1134,0.441375000000001,6
ind1135,0.374975000000001,6
ind1136,-1.068925,6
ind1137,-1.587525,6
ind1138,-1.032225,6
ind1139,0.824075000000001,6
ind1140,2.776275,6
ind1141,0.558574999999999,6
ind1142,-1.920125,6
ind1143,0.142474999999999,6
ind1144,-0.758224999999999,6
ind1145,-1.115925,6
ind1146,0.0494749999999993,6
ind1147,-1.529925,6
ind1148,-0.954025,6
ind1149,1.640375,6
ind1150,2.237275,6
ind1151,-0.183025000000001,6
ind1152,0.789675000000001,6
ind1153,0.473274999999999,6
ind1154,2.573375,6
ind1155,0.524175,6
ind1156,-0.584025,6
ind1157,-1.536425,6
ind1158,1.003775,6
ind1159,-2.687925,6
ind1160,-2.176125,6
ind1161,-0.758625,6
ind1162,-2.125725,6
ind1163,1.339675,6
ind1164,-1.773725,6
ind1165,0.318875,6
ind1166,-0.803425000000001,6
ind1167,-2.289725,6
ind1168,-0.140924999999999,6
ind1169,-1.562825,6
ind1170,-0.0307250000000003,6
ind1171,1.115675,6
ind1172,0.376975,6
ind1173,-3.235125,6
ind1174,-0.480024999999999,6
ind1175,0.331275,6
ind1176,0.759175000000001,6
ind1177,0.106775000000001,6
ind1178,-1.409825,6
ind1179,-0.331325,6
ind1180,-1.742425,6
ind1181,0.213975,6
ind1182,-0.966424999999999,6
ind1183,-1.564425,6
ind1184,1.299375,6
ind1185,-0.479525000000001,6
ind1186,-0.328625000000001,6
ind1187,1.134375,6
ind1188,-0.0495249999999992,6
ind1189,-0.908625000000001,6
ind1190,-1.780225,6
ind1191,-0.0498250000000002,6
ind1192,0.403975000000001,6
ind1193,0.393875,6
ind1194,-1.259025,6
ind1195,-2.430025,6
ind1196,1.702775,6
ind1197,1.516575,6
ind1198,2.398575,6
ind1199,-0.947925,6
ind1200,1.114375,6
ind1201,-0.368456999999999,7
ind1202,0.412543000000001,7
ind1203,0.902043000000001,7
ind1204,-0.399156999999999,7
ind1205,0.244343000000001,7
ind1206,-3.241657,7
ind1207,1.636043,7
ind1208,-1.530257,7
ind1209,-2.436857,7
ind1210,0.491743000000001,7
ind1211,-0.359157,7
ind1212,2.347443,7
ind1213,0.287743000000001,7
ind1214,1.292843,7
ind1215,1.358943,7
ind1216,1.883143,7
ind1217,0.156443000000001,7
ind1218,-1.209357,7
ind1219,-2.118257,7
ind1220,-0.662156999999999,7
ind1221,-2.431357,7
ind1222,-0.498956999999999,7
ind1223,1.685243,7
ind1224,-4.185857,7
ind1225,-1.310857,7
ind1226,0.365043,7
ind1227,-1.186457,7
ind1228,3.217343,7
ind1229,0.323143,7
ind1230,0.372843000000001,7
ind1231,-0.029757,7
ind1232,1.140543,7
ind1233,-1.141857,7
ind1234,-2.357857,7
ind1235,0.267743000000001,7
ind1236,0.715343000000001,7
ind1237,1.398443,7
ind1238,-0.849057,7
ind1239,-0.306457,7
ind1240,-0.334757,7
ind1241,1.879043,7
ind1242,-0.0556570000000001,7
ind1243,0.402543000000001,7
ind1244,-0.136056999999999,7
ind1245,1.202043,7
ind1246,-0.464357,7
ind1247,0.754943000000001,7
ind1248,0.587343000000001,7
ind1249,3.182243,7
ind1250,0.335643000000001,7
ind1251,1.491743,7
ind1252,-1.288357,7
ind1253,1.499143,7
ind1254,1.967443,7
ind1255,0.805643,7
ind1256,-2.331557,7
ind1257,-0.174256999999999,7
ind1258,1.149343,7
ind1259,-0.582056999999999,7
ind1260,0.290043000000001,7
ind1261,-1.777157,7
ind1262,0.595343,7
ind1263,-3.185157,7
ind1264,-0.443256999999999,7
ind1265,-0.490556999999999,7
ind1266,0.907843,7
ind1267,1.162343,7
ind1268,0.227243000000001,7
ind1269,1.578543,7
ind1270,-2.471257,7
ind1271,-0.388256999999999,7
ind1272,-0.682257,7
ind1273,-0.0850569999999991,7
ind1274,-0.503556999999999,7
ind1275,-0.0534569999999999,7
ind1276,1.081343,7
ind1277,0.575143000000001,7
ind1278,-0.488757,7
ind1279,-0.127056999999999,7
ind1280,-1.433457,7
ind1281,0.346443000000001,7
ind1282,-1.897157,7
ind1283,1.769543,7
ind1284,-1.347457,7
ind1285,-1.934057,7
ind1286,1.034343,7
ind1287,-3.045257,7
ind1288,0.689143000000001,7
ind1289,3.317743,7
ind1290,-0.0775569999999988,7
ind1291,-0.253356999999999,7
ind1292,-1.966557,7
ind1293,-0.884057,7
ind1294,0.925743000000001,7
ind1295,-2.008157,7
ind1296,1.467443,7
ind1297,0.693143000000001,7
ind1298,-0.404157,7
ind1299,-0.574157,7
ind1300,1.860443,7
ind1301,1.000943,7
ind1302,1.281743,7
ind1303,-0.985557,7
ind1304,2.440743,7
ind1305,2.691443,7
ind1306,0.197043000000001,7
ind1307,0.469443,7
ind1308,-1.276157,7
ind1309,0.0855430000000013,7
ind1310,0.946143000000001,7
ind1311,0.468843,7
ind1312,2.866743,7
ind1313,-0.830757,7
ind1314,2.442843,7
ind1315,-1.335757,7
ind1316,0.500243000000001,7
ind1317,-2.134857,7
ind1318,2.172543,7
ind1319,1.193743,7
ind1320,-1.688857,7
ind1321,0.464543000000001,7
ind1322,-1.436957,7
ind1323,0.496343000000001,7
ind1324,-2.729357,7
ind1325,-2.484757,7
ind1326,-1.305057,7
ind1327,0.556343,7
ind1328,0.0326430000000002,7
ind1329,0.621943,7
ind1330,0.0889430000000004,7
ind1331,-1.057857,7
ind1332,1.217743,7
ind1333,3.843243,7
ind1334,2.867943,7
ind1335,2.240043,7
ind1336,3.734643,7
ind1337,-0.337956999999999,7
ind1338,-1.121257,7
ind1339,-2.095957,7
ind1340,-0.314356999999999,7
ind1341,-2.439857,7
ind1342,0.704643000000001,7
ind1343,0.541943,7
ind1344,0.330243000000001,7
ind1345,2.002043,7
ind1346,0.415843000000001,7
ind1347,0.644243000000001,7
ind1348,-2.128157,7
ind1349,0.423543,7
ind1350,-1.371557,7
ind1351,0.310443000000001,7
ind1352,-0.708556999999999,7
ind1353,-0.000956999999999653,7
ind1354,1.166943,7
ind1355,-0.0999569999999999,7
ind1356,-1.409157,7
ind1357,-0.296356999999999,7
ind1358,-1.139557,7
ind1359,-0.294756999999999,7
ind1360,1.431243,7
ind1361,-0.532157,7
ind1362,1.892643,7
ind1363,1.925843,7
ind1364,-0.461556999999999,7
ind1365,-2.335757,7
ind1366,-1.318757,7
ind1367,3.156043,7
ind1368,-0.092257,7
ind1369,0.302443,7
ind1370,0.544343000000001,7
ind1371,-0.212356999999999,7
ind1372,-0.286256999999999,7
ind1373,0.0512430000000013,7
ind1374,-1.318457,7
ind1375,-0.920256999999999,7
ind1376,0.455243000000001,7
ind1377,1.385743,7
ind1378,0.100543,7
ind1379,0.150843,7
ind1380,-1.749157,7
ind1381,-3.533057,7
ind1382,1.053843,7
ind1383,-1.827857,7
ind1384,0.608343000000001,7
ind1385,1.506143,7
ind1386,-1.060957,7
ind1387,1.574643,7
ind1388,-0.877957,7
ind1389,-0.358357,7
ind1390,-1.475157,7
ind1391,-2.363457,7
ind1392,-1.221757,7
ind1393,-0.544056999999999,7
ind1394,0.453543,7
ind1395,-0.657757,7
ind1396,0.445043,7
ind1397,-1.204357,7
ind1398,1.099243,7
ind1399,-0.362157,7
ind1400,0.373043000000001,7
ind1401,0.0926255000000005,8
ind1402,-2.5478745,8
ind1403,-1.0600745,8
ind1404,-0.4820745,8
ind1405,0.852225500000001,8
ind1406,-1.5393745,8
ind1407,-0.569774499999999,8
ind1408,0.394125500000001,8
ind1409,-1.0042745,8
ind1410,0.705325500000001,8
ind1411,0.280525500000001,8
ind1412,-2.7373745,8
ind1413,2.5274255,8
ind1414,0.192825500000001,8
ind1415,0.9807255,8
ind1416,-1.1974745,8
ind1417,-0.504474499999999,8
ind1418,-0.350474499999999,8
ind1419,1.4721255,8
ind1420,1.4779255,8
ind1421,1.2884255,8
ind1422,0.2070255,8
ind1423,1.1532255,8
ind1424,-1.5617745,8
ind1425,-1.3028745,8
ind1426,-1.8439745,8
ind1427,1.6243255,8
ind1428,-1.8254745,8
ind1429,-0.288874499999999,8
ind1430,0.00312550000000122,8
ind1431,-1.4122745,8
ind1432,0.5515255,8
ind1433,0.731025500000001,8
ind1434,0.564125500000001,8
ind1435,-1.2034745,8
ind1436,-0.9507745,8
ind1437,-1.4837745,8
ind1438,-0.235974499999999,8
ind1439,4.2146255,8
ind1440,2.9696255,8
ind1441,-1.4471745,8
ind1442,-0.7037745,8
ind1443,-1.3784745,8
ind1444,0.356725500000001,8
ind1445,-0.2242745,8
ind1446,2.3431255,8
ind1447,0.7679255,8
ind1448,0.767025500000001,8
ind1449,-1.3706745,8
ind1450,1.0587255,8
ind1451,1.8895255,8
ind1452,0.6522255,8
ind1453,-0.280374499999999,8
ind1454,2.3532255,8
ind1455,-0.332274499999999,8
ind1456,-1.4505745,8
ind1457,2.1457255,8
ind1458,-0.7099745,8
ind1459,1.2362255,8
ind1460,0.6470255,8
ind1461,0.2298255,8
ind1462,1.8428255,8
ind1463,-1.4720745,8
ind1464,0.0745255,8
ind1465,1.3651255,8
ind1466,0.2482255,8
ind1467,0.1423255,8
ind1468,-0.284774499999999,8
ind1469,-0.921374499999999,8
ind1470,-2.1087745,8
ind1471,2.8590255,8
ind1472,1.5086255,8
ind1473,-1.2676745,8
ind1474,1.3472255,8
ind1475,0.336925500000001,8
ind1476,-1.4716745,8
ind1477,1.4639255,8
ind1478,-0.1221745,8
ind1479,-1.7373745,8
ind1480,0.248625500000001,8
ind1481,1.1735255,8
ind1482,-1.3767745,8
ind1483,0.870525500000001,8
ind1484,1.1391255,8
ind1485,-0.8651745,8
ind1486,0.0828255000000002,8
ind1487,-0.171474499999999,8
ind1488,-2.4740745,8
ind1489,-0.515974499999999,8
ind1490,-0.0299744999999998,8
ind1491,0.823325500000001,8
ind1492,-0.323674499999999,8
ind1493,-1.9142745,8
ind1494,-0.780474499999999,8
ind1495,0.609125500000001,8
ind1496,-0.5696745,8
ind1497,1.3792255,8
ind1498,2.5595255,8
ind1499,0.9775255,8
ind1500,-2.0389745,8
ind1501,-1.6225745,8
ind1502,1.5146255,8
ind1503,-1.1863745,8
ind1504,-1.8440745,8
ind1505,-0.780274499999999,8
ind1506,1.8962255,8
ind1507,0.4503255,8
ind1508,1.3657255,8
ind1509,-0.6047745,8
ind1510,0.575025500000001,8
ind1511,0.362825500000001,8
ind1512,2.2070255,8
ind1513,-0.128774499999999,8
ind1514,0.2331255,8
ind1515,-0.0949744999999993,8
ind1516,-1.0722745,8
ind1517,0.477425500000001,8
ind1518,-0.159274499999999,8
ind1519,0.994125500000001,8
ind1520,-2.3209745,8
ind1521,2.2397255,8
ind1522,2.0889255,8
ind1523,-1.2307745,8
ind1524,1.2487255,8
ind1525,-2.3554745,8
ind1526,-1.1185745,8
ind1527,-0.0303744999999989,8
ind1528,0.923825500000001,8
ind1529,-0.535674499999999,8
ind1530,-0.528174499999999,8
ind1531,0.396725500000001,8
ind1532,-2.4807745,8
ind1533,-0.5351745,8
ind1534,-0.0749744999999997,8
ind1535,2.5903255,8
ind1536,-2.7725745,8
ind1537,-0.0861745000000003,8
ind1538,-2.9832745,8
ind1539,2.2598255,8
ind1540,-0.785574499999999,8
ind1541,1.9594255,8
ind1542,-1.4183745,8
ind1543,-0.869674499999999,8
ind1544,-0.485274499999999,8
ind1545,0.0607255000000002,8
ind1546,-0.5079745,8
ind1547,3.0813255,8
ind1548,0.739625500000001,8
ind1549,-0.4918745,8
ind1550,2.8628255,8
ind1551,1.6602255,8
ind1552,-0.479974499999999,8
ind1553,0.779925500000001,8
ind1554,-0.6929745,8
ind1555,-0.5610745,8
ind1556,2.7164255,8
ind1557,-1.0493745,8
ind1558,-1.0120745,8
ind1559,-1.7338745,8
ind1560,0.580225500000001,8
ind1561,-1.7950745,8
ind1562,-0.9559745,8
ind1563,-0.219374499999999,8
ind1564,-5.3056745,8
ind1565,2.2413255,8
ind1566,1.3980255,8
ind1567,0.4836255,8
ind1568,-0.9055745,8
ind1569,0.2773255,8
ind1570,-0.7563745,8
ind1571,-1.4154745,8
ind1572,0.613025500000001,8
ind1573,1.8974255,8
ind1574,-0.524274499999999,8
ind1575,2.5418255,8
ind1576,1.2398255,8
ind1577,-1.6490745,8
ind1578,0.9762255,8
ind1579,1.2802255,8
ind1580,-0.345274499999999,8
ind1581,-1.8933745,8
ind1582,3.5550255,8
ind1583,3.1105255,8
ind1584,-1.8585745,8
ind1585,-0.9499745,8
ind1586,-2.3249745,8
ind1587,-1.2602745,8
ind1588,1.3238255,8
ind1589,1.0046255,8
ind1590,-1.3151745,8
ind1591,2.3200255,8
ind1592,-0.993674499999999,8
ind1593,-1.9572745,8
ind1594,-1.2603745,8
ind1595,-0.2882745,8
ind1596,-3.2933745,8
ind1597,2.1102255,8
ind1598,0.629925500000001,8
ind1599,-2.7890745,8
ind1600,0.0868254999999998,8
ind1601,0.103108499999999,9
ind1602,1.3709085,9
ind1603,0.636008499999999,9
ind1604,1.2533085,9
ind1605,-2.8789915,9
ind1606,1.1050085,9
ind1607,-0.3787915,9
ind1608,-1.5282915,9
ind1609,-0.7789915,9
ind1610,1.0541085,9
ind1611,-0.604191500000001,9
ind1612,-0.364591500000001,9
ind1613,-1.3753915,9
ind1614,-1.5264915,9
ind1615,-1.4657915,9
ind1616,-0.213191500000001,9
ind1617,1.5520085,9
ind1618,1.9099085,9
ind1619,-1.4019915,9
ind1620,-0.7850915,9
ind1621,-0.914191500000001,9
ind1622,-1.5525915,9
ind1623,-0.2821915,9
ind1624,0.0162084999999994,9
ind1625,-0.767791500000001,9
ind1626,1.2396085,9
ind1627,-0.325191500000001,9
ind1628,1.6874085,9
ind1629,-1.1228915,9
ind1630,1.9153085,9
ind1631,-0.9137915,9
ind1632,-1.7281915,9
ind1633,-1.6371915,9
ind1634,0.6378085,9
ind1635,0.581208499999999,9
ind1636,0.2857085,9
ind1637,2.9658085,9
ind1638,-0.6769915,9
ind1639,1.3470085,9
ind1640,-0.6632915,9
ind1641,1.4639085,9
ind1642,-0.4312915,9
ind1643,1.5437085,9
ind1644,0.107008499999999,9
ind1645,-0.991091500000001,9
ind1646,-0.5105915,9
ind1647,0.453008499999999,9
ind1648,1.5553085,9
ind1649,0.1997085,9
ind1650,1.3973085,9
ind1651,2.2154085,9
ind1652,-2.9250915,9
ind1653,-0.4541915,9
ind1654,-0.181691500000001,9
ind1655,-0.217491500000001,9
ind1656,0.2287085,9
ind1657,0.6264085,9
ind1658,-1.1884915,9
ind1659,-0.842791500000001,9
ind1660,-1.5747915,9
ind1661,-0.0517915000000002,9
ind1662,-1.4478915,9
ind1663,-0.2439915,9
ind1664,-0.0527915000000014,9
ind1665,0.750208499999999,9
ind1666,-0.8557915,9
ind1667,-1.1650915,9
ind1668,2.1783085,9
ind1669,1.3827085,9
ind1670,1.1269085,9
ind1671,0.8049085,9
ind1672,-2.6196915,9
ind1673,0.323608499999999,9
ind1674,-0.6935915,9
ind1675,-0.976791500000001,9
ind1676,-1.4788915,9
ind1677,1.5035085,9
ind1678,0.160308499999999,9
ind1679,1.3768085,9
ind1680,-3.3748915,9
ind1681,0.5877085,9
ind1682,-1.3489915,9
ind1683,-0.982091500000001,9
ind1684,-0.436291500000001,9
ind1685,-0.2758915,9
ind1686,-0.1713915,9
ind1687,-0.880591500000001,9
ind1688,-1.8116915,9
ind1689,-0.776891500000001,9
ind1690,0.4870085,9
ind1691,3.2738085,9
ind1692,2.7095085,9
ind1693,-1.2731915,9
ind1694,2.0336085,9
ind1695,-0.296691500000001,9
ind1696,2.1755085,9
ind1697,-0.4214915,9
ind1698,3.0957085,9
ind1699,-0.0334915000000002,9
ind1700,0.0452084999999993,9
ind1701,0.541608499999999,9
ind1702,1.0036085,9
ind1703,-0.9550915,9
ind1704,0.181908499999999,9
ind1705,1.9226085,9
ind1706,-0.8041915,9
ind1707,1.4161085,9
ind1708,1.6231085,9
ind1709,0.2842085,9
ind1710,-1.6689915,9
ind1711,2.1008085,9
ind1712,0.832808499999999,9
ind1713,1.6665085,9
ind1714,0.809008499999999,9
ind1715,0.112408499999999,9
ind1716,-0.3535915,9
ind1717,0.552008499999999,9
ind1718,-0.239691500000001,9
ind1719,0.592508499999999,9
ind1720,0.219008499999999,9
ind1721,-0.439591500000001,9
ind1722,-2.4325915,9
ind1723,-0.572091500000001,9
ind1724,1.7748085,9
ind1725,-0.3796915,9
ind1726,2.0264085,9
ind1727,-2.3839915,9
ind1728,2.3342085,9
ind1729,-1.1474915,9
ind1730,1.5566085,9
ind1731,0.0700085000000001,9
ind1732,0.794008499999999,9
ind1733,-1.7780915,9
ind1734,1.5850085,9
ind1735,-0.4025915,9
ind1736,0.1128085,9
ind1737,0.935508499999999,9
ind1738,0.0991084999999998,9
ind1739,0.4695085,9
ind1740,1.1387085,9
ind1741,-2.0681915,9
ind1742,0.880108499999999,9
ind1743,-0.906691500000001,9
ind1744,-1.3913915,9
ind1745,1.5604085,9
ind1746,-0.206091500000001,9
ind1747,2.5408085,9
ind1748,-0.9335915,9
ind1749,-2.3331915,9
ind1750,-0.651291500000001,9
ind1751,-3.0191915,9
ind1752,-2.8793915,9
ind1753,-0.857091500000001,9
ind1754,-1.2607915,9
ind1755,-2.2209915,9
ind1756,0.3779085,9
ind1757,-2.2866915,9
ind1758,-0.8682915,9
ind1759,-0.244891500000001,9
ind1760,0.2682085,9
ind1761,2.1282085,9
ind1762,-3.4311915,9
ind1763,0.2987085,9
ind1764,-2.3972915,9
ind1765,-2.1820915,9
ind1766,-1.2371915,9
ind1767,-2.3317915,9
ind1768,0.415108499999999,9
ind1769,0.0298084999999997,9
ind1770,1.2412085,9
ind1771,0.655008499999999,9
ind1772,-1.2186915,9
ind1773,2.5999085,9
ind1774,0.3230085,9
ind1775,2.1530085,9
ind1776,0.705408499999999,9
ind1777,0.0624085000000001,9
ind1778,2.5473085,9
ind1779,2.0407085,9
ind1780,0.8269085,9
ind1781,-0.3230915,9
ind1782,-1.4829915,9
ind1783,2.8409085,9
ind1784,1.5435085,9
ind1785,1.2776085,9
ind1786,0.214708499999999,9
ind1787,-2.0841915,9
ind1788,2.1737085,9
ind1789,-0.836691500000001,9
ind1790,0.1782085,9
ind1791,1.1381085,9
ind1792,0.4062085,9
ind1793,1.3153085,9
ind1794,1.0430085,9
ind1795,-0.2409915,9
ind1796,-1.0882915,9
ind1797,-2.7864915,9
ind1798,-0.00319149999999979,9
ind1799,-2.9447915,9
ind1800,1.1413085,9
ind1801,-1.237216,10
ind1802,-1.250216,10
ind1803,1.903784,10
ind1804,0.870084,10
ind1805,-0.827816,10
ind1806,-0.475816,10
ind1807,0.846284000000001,10
ind1808,-1.875816,10
ind1809,0.814684,10
ind1810,0.573784,10
ind1811,0.925284,10
ind1812,-0.052816,10
ind1813,2.972084,10
ind1814,0.228984000000001,10
ind1815,0.840584,10
ind1816,-0.774416,10
ind1817,-1.792816,10
ind1818,-0.423416,10
ind1819,0.875783999999999,10
ind1820,-0.339316,10
ind1821,1.608184,10
ind1822,-2.665216,10
ind1823,-0.515016000000001,10
ind1824,-3.463316,10
ind1825,-0.175616,10
ind1826,-0.588716,10
ind1827,-0.657916,10
ind1828,1.447684,10
ind1829,2.543884,10
ind1830,-1.503116,10
ind1831,1.572184,10
ind1832,1.980284,10
ind1833,-0.915616,10
ind1834,-0.0465160000000004,10
ind1835,0.794383999999999,10
ind1836,-0.618716000000001,10
ind1837,-0.119216,10
ind1838,-0.178316000000001,10
ind1839,-0.648616000000001,10
ind1840,3.250584,10
ind1841,-0.643716,10
ind1842,-0.622316,10
ind1843,-0.267416000000001,10
ind1844,3.176884,10
ind1845,1.262884,10
ind1846,1.854484,10
ind1847,-1.576416,10
ind1848,2.312384,10
ind1849,-1.187916,10
ind1850,-1.010016,10
ind1851,2.659484,10
ind1852,2.418984,10
ind1853,0.235384,10
ind1854,-0.384516,10
ind1855,-3.293016,10
ind1856,-1.070116,10
ind1857,0.434884,10
ind1858,-1.252616,10
ind1859,-0.985716,10
ind1860,0.617084,10
ind1861,0.853083999999999,10
ind1862,-2.890016,10
ind1863,-0.213115999999999,10
ind1864,0.484384,10
ind1865,-1.187716,10
ind1866,-0.965216,10
ind1867,2.569484,10
ind1868,0.412583999999999,10
ind1869,-1.085716,10
ind1870,-1.515616,10
ind1871,-2.726716,10
ind1872,1.185284,10
ind1873,-2.524116,10
ind1874,0.261184,10
ind1875,-1.600116,10
ind1876,1.287584,10
ind1877,1.068484,10
ind1878,-0.641016,10
ind1879,-0.620216000000001,10
ind1880,0.491584,10
ind1881,-2.675916,10
ind1882,-0.444316000000001,10
ind1883,2.447384,10
ind1884,-1.566316,10
ind1885,-1.554716,10
ind1886,1.297084,10
ind1887,-1.170216,10
ind1888,2.658984,10
ind1889,2.756684,10
ind1890,-0.786416000000001,10
ind1891,-2.118616,10
ind1892,2.171084,10
ind1893,-0.844716,10
ind1894,0.372883999999999,10
ind1895,0.847084000000001,10
ind1896,-1.560316,10
ind1897,0.139284,10
ind1898,-2.142016,10
ind1899,0.429983999999999,10
ind1900,0.675984,10
ind1901,-0.750916,10
ind1902,1.127484,10
ind1903,-0.674316000000001,10
ind1904,1.281884,10
ind1905,0.106484,10
ind1906,2.848484,10
ind1907,-0.647516,10
ind1908,0.107683999999999,10
ind1909,-2.707316,10
ind1910,1.964784,10
ind1911,-1.838316,10
ind1912,-0.239716,10
ind1913,1.298284,10
ind1914,-0.848916000000001,10
ind1915,-1.543216,10
ind1916,1.206784,10
ind1917,-2.455416,10
ind1918,-0.612515999999999,10
ind1919,-1.515516,10
ind1920,0.298384,10
ind1921,-3.372516,10
ind1922,0.771784,10
ind1923,1.047284,10
ind1924,0.0163840000000004,10
ind1925,0.574684,10
ind1926,1.560884,10
ind1927,-1.099416,10
ind1928,0.00848399999999927,10
ind1929,0.366984,10
ind1930,0.456884000000001,10
ind1931,0.308883999999999,10
ind1932,1.489684,10
ind1933,0.0670839999999995,10
ind1934,1.711484,10
ind1935,-0.573716000000001,10
ind1936,-1.896216,10
ind1937,0.457084,10
ind1938,-1.274316,10
ind1939,-1.881816,10
ind1940,-0.282916,10
ind1941,-0.285716000000001,10
ind1942,-0.243916,10
ind1943,-1.395016,10
ind1944,-0.420516000000001,10
ind1945,-0.931316000000001,10
ind1946,-1.884116,10
ind1947,-0.908816,10
ind1948,0.536284,10
ind1949,-0.395916,10
ind1950,1.659384,10
ind1951,1.198284,10
ind1952,-2.150216,10
ind1953,1.874984,10
ind1954,-2.489916,10
ind1955,-1.866816,10
ind1956,-1.358416,10
ind1957,-0.543915999999999,10
ind1958,-0.653216,10
ind1959,0.423883999999999,10
ind1960,-2.297816,10
ind1961,3.402284,10
ind1962,-1.056716,10
ind1963,-0.919715999999999,10
ind1964,2.498384,10
ind1965,2.123384,10
ind1966,0.211584,10
ind1967,-2.722916,10
ind1968,2.495184,10
ind1969,1.939184,10
ind1970,0.979984,10
ind1971,-1.253116,10
ind1972,1.925784,10
ind1973,0.228083999999999,10
ind1974,1.685884,10
ind1975,-1.440116,10
ind1976,-2.004116,10
ind1977,-0.451016000000001,10
ind1978,0.124784,10
ind1979,0.735484,10
ind1980,0.376384,10
ind1981,0.0490840000000006,10
ind1982,1.150984,10
ind1983,-0.277816,10
ind1984,2.484284,10
ind1985,-1.931916,10
ind1986,0.652184,10
ind1987,1.321384,10
ind1988,-0.480516,10
ind1989,-0.910016000000001,10
ind1990,1.396684,10
ind1991,2.122684,10
ind1992,2.757084,10
ind1993,0.958283999999999,10
ind1994,-0.484616000000001,10
ind1995,-0.221116,10
ind1996,1.159284,10
ind1997,1.592184,10
ind1998,0.014683999999999,10
ind1999,-0.419116000000001,10
ind2000,0.298584,10
